Employee_ID,Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
8089,52,Female,Married,Sales,Analyst,2,7601,22,22,10,9,2,5,3,39,Yes,8,57,0,3,1,3,2,3,Yes
8090,26,Male,Divorced,HR,Manager,3,14898,60,5,11,9,3,1,3,67,No,1,50,16,2,2,2,28,4,No
8091,43,Female,Single,Sales,Assistant,4,11628,22,22,2,1,2,5,4,83,No,6,34,3,3,1,4,5,3,No
8092,30,Female,Single,Sales,Manager,4,7800,40,5,5,2,1,5,2,73,No,3,43,3,2,1,3,42,1,No
8093,28,Male,Single,Sales,Manager,1,3824,15,23,13,1,3,1,3,70,No,2,59,3,2,2,4,34,4,No
8094,31,Female,Single,HR,Assistant,4,17241,97,16,3,1,3,3,4,38,No,2,55,19,1,2,3,25,1,No
8095,54,Male,Married,IT,Manager,1,11495,75,5,2,9,3,1,1,42,Yes,4,53,17,3,2,1,3,3,No
8096,23,Female,Single,Sales,Executive,3,9310,98,5,4,8,3,4,2,24,Yes,9,33,6,3,3,4,42,3,Yes
8097,55,Male,Married,IT,Executive,1,11278,96,12,12,0,2,1,3,82,No,1,32,3,3,2,1,47,1,No
8098,47,Male,Married,Marketing,Executive,1,6297,53,7,9,2,3,2,3,43,No,3,48,12,3,2,3,30,1,No
8099,32,Female,Married,Marketing,Analyst,1,17455,23,3,9,0,3,3,2,83,Yes,1,50,12,3,2,1,49,4,Yes
8100,42,Male,Single,Marketing,Assistant,2,14511,41,26,6,2,4,4,3,92,Yes,1,34,18,3,1,3,37,1,No
8101,38,Male,Single,Finance,Executive,1,10089,84,23,7,0,3,4,1,68,No,7,57,19,3,2,2,45,3,No
8102,56,Male,Married,HR,Manager,5,18503,34,8,1,8,3,1,3,93,Yes,8,47,18,3,1,1,48,1,No
8103,58,Female,Married,IT,Executive,3,8634,79,21,3,4,4,4,2,27,Yes,3,44,8,3,3,1,26,2,No
8104,43,Female,Single,Finance,Manager,2,16305,30,20,2,3,1,3,4,38,No,1,59,15,3,4,3,32,2,No
8105,35,Male,Divorced,IT,Assistant,5,18676,82,18,9,7,2,3,4,51,No,1,32,5,2,4,2,24,1,No
8106,52,Male,Divorced,HR,Executive,3,4049,81,5,10,0,1,5,2,91,No,7,46,1,2,3,4,17,1,Yes
8107,31,Female,Divorced,Sales,Assistant,2,6601,36,6,8,8,4,5,2,59,Yes,9,30,19,2,4,1,35,2,No
8108,53,Female,Single,Finance,Executive,3,9465,87,27,3,1,4,2,1,25,Yes,5,54,8,4,1,1,16,2,Yes
8109,26,Female,Single,HR,Manager,4,10749,70,25,10,7,2,1,3,0,No,1,52,10,2,1,4,5,4,No
8110,30,Male,Married,Finance,Manager,3,5983,71,22,14,6,3,4,2,10,No,2,37,11,1,3,3,48,1,Yes
8111,50,Female,Single,Marketing,Analyst,4,18257,68,22,8,9,3,5,1,0,No,4,41,2,4,3,4,32,2,No
8112,48,Male,Single,Finance,Analyst,4,14312,22,6,10,1,1,3,1,44,No,9,43,8,1,2,2,28,4,No
8113,32,Female,Single,Sales,Analyst,3,17100,21,24,8,9,4,4,4,13,No,7,41,8,3,3,3,3,2,No
8114,50,Male,Married,Sales,Executive,4,10173,90,6,11,9,2,1,2,84,No,3,34,19,3,2,1,26,1,Yes
8115,21,Female,Married,IT,Assistant,2,19417,15,11,14,5,4,4,4,64,Yes,9,39,3,3,3,2,21,1,No
8116,58,Male,Divorced,Finance,Executive,4,9546,68,27,8,4,3,4,2,13,Yes,3,35,19,3,1,3,11,1,Yes
8117,34,Female,Divorced,Marketing,Manager,1,3009,26,13,4,6,4,2,1,9,Yes,2,46,14,1,1,2,47,4,Yes
8118,30,Female,Single,Sales,Assistant,2,4727,94,14,7,1,2,1,2,55,No,6,46,6,1,2,3,2,2,No
8119,53,Male,Single,IT,Manager,2,9732,28,17,10,9,4,4,2,89,Yes,8,39,19,3,4,1,2,4,No
8120,58,Female,Married,Marketing,Analyst,2,17867,33,1,8,8,2,3,4,98,No,8,58,8,1,2,4,47,4,Yes
8121,23,Female,Divorced,Marketing,Manager,1,14419,33,10,10,2,2,3,4,83,No,9,45,15,3,3,4,4,3,No
8122,30,Female,Divorced,Marketing,Executive,1,6098,91,28,13,0,2,2,4,2,No,5,50,10,4,3,3,27,1,No
8123,48,Female,Divorced,HR,Manager,1,7044,88,2,5,7,1,5,1,88,No,6,44,1,2,2,1,24,2,No
8124,21,Male,Single,Sales,Manager,1,18227,42,13,14,6,3,1,3,49,No,5,51,1,4,3,4,3,2,No
8125,35,Male,Single,HR,Manager,1,16597,91,17,9,6,3,4,2,23,Yes,2,42,8,1,1,1,16,4,No
8126,58,Female,Single,HR,Assistant,5,14769,29,19,9,3,3,2,1,50,No,8,31,11,2,4,3,41,3,No
8127,32,Male,Married,Sales,Manager,5,5341,95,3,3,9,2,3,2,69,No,9,59,4,3,4,2,38,4,No
8128,56,Male,Divorced,Finance,Manager,1,7539,77,4,3,2,2,4,2,59,No,8,44,19,1,4,1,29,2,No
8129,36,Male,Married,IT,Analyst,2,15575,37,6,13,8,4,3,3,65,No,8,51,15,4,3,3,36,4,No
8130,40,Male,Divorced,Sales,Analyst,4,6142,57,13,8,2,2,4,2,93,Yes,6,41,6,4,2,2,25,3,Yes
8131,38,Male,Single,IT,Executive,4,13827,24,29,13,6,2,1,4,3,Yes,9,55,10,2,2,2,41,4,No
8132,26,Female,Married,Finance,Analyst,5,10274,50,26,7,6,1,3,2,97,Yes,2,54,7,4,4,2,33,4,No
8133,57,Male,Married,Sales,Manager,1,5027,77,23,9,9,2,2,2,83,No,7,34,18,2,4,3,5,1,No
8134,27,Female,Single,Marketing,Analyst,3,7726,63,14,13,6,2,2,1,98,No,6,58,19,1,3,3,13,3,No
8135,32,Male,Divorced,Sales,Assistant,4,4999,28,9,2,0,2,2,2,17,Yes,4,30,13,3,4,4,43,2,No
8136,56,Female,Divorced,Finance,Executive,4,7704,48,24,2,9,2,2,2,68,Yes,3,40,16,1,1,4,4,2,No
8137,21,Female,Divorced,HR,Analyst,2,18028,53,15,7,1,4,5,4,14,Yes,7,31,17,1,4,4,36,4,No
8138,30,Female,Divorced,Sales,Executive,4,8617,46,6,13,1,1,4,1,33,No,6,46,16,1,2,2,17,4,No
8139,43,Male,Single,Marketing,Executive,5,12216,94,25,8,2,2,4,2,39,No,6,56,11,1,2,3,39,3,No
8140,25,Male,Single,Sales,Executive,1,7571,95,20,3,3,3,4,4,37,Yes,1,56,15,2,3,2,24,3,No
8141,45,Female,Single,HR,Assistant,1,18812,36,11,1,0,2,5,4,18,No,9,59,1,3,3,2,29,4,Yes
8142,26,Female,Single,Sales,Manager,4,19998,49,22,10,4,1,2,4,63,Yes,7,44,14,3,1,2,20,3,No
8143,58,Male,Married,Marketing,Assistant,3,7080,37,7,7,0,2,1,2,84,No,5,42,2,4,1,1,43,3,No
8144,38,Male,Married,Finance,Executive,5,17259,39,18,14,6,3,2,2,67,Yes,1,43,5,2,3,2,11,3,No
8145,25,Female,Married,Marketing,Analyst,4,15709,83,28,11,6,4,5,4,20,Yes,2,39,7,4,3,2,35,3,No
8146,48,Male,Single,Finance,Analyst,5,18750,20,17,6,1,2,1,4,30,Yes,2,51,10,1,4,1,21,2,No
8147,58,Male,Divorced,Marketing,Assistant,3,9142,74,14,13,3,1,5,3,53,Yes,5,40,15,1,4,3,48,2,No
8148,21,Male,Married,IT,Analyst,5,12207,20,26,14,8,2,3,1,89,No,6,41,15,4,3,2,10,1,No
8149,38,Male,Married,Sales,Executive,5,14678,33,8,1,0,1,4,1,73,Yes,9,50,19,4,4,4,27,3,No
8150,23,Male,Single,Sales,Executive,5,10930,33,29,9,9,2,4,1,7,No,8,47,15,2,3,3,11,1,No
8151,25,Male,Divorced,HR,Manager,1,6765,26,8,11,5,2,5,3,81,Yes,7,30,9,3,4,3,6,2,No
8152,56,Female,Divorced,IT,Executive,3,16307,27,27,11,9,4,1,4,17,Yes,7,34,0,2,4,2,39,1,No
8153,47,Female,Divorced,HR,Analyst,1,8713,64,7,11,0,4,3,1,57,Yes,4,51,19,2,1,1,34,3,No
8154,49,Female,Single,Sales,Manager,2,16871,81,25,6,5,2,3,1,76,Yes,2,58,18,2,3,3,11,4,No
8155,26,Female,Divorced,HR,Analyst,4,6905,90,9,13,0,1,2,1,65,No,1,47,8,1,3,2,23,2,No
8156,28,Female,Married,Finance,Assistant,1,13605,45,12,5,2,3,2,2,9,No,8,49,0,4,2,3,5,2,No
8157,44,Female,Married,IT,Manager,5,4916,91,3,3,3,4,1,3,48,No,4,56,16,4,2,1,33,4,No
8158,52,Male,Married,Marketing,Executive,2,7277,37,1,13,9,2,2,2,44,Yes,2,55,3,4,1,3,6,4,No
8159,20,Male,Single,Finance,Manager,3,13482,91,15,9,4,1,4,1,63,Yes,6,39,4,1,4,1,5,1,No
8160,25,Female,Divorced,Marketing,Executive,3,15507,84,9,7,6,2,5,2,13,No,3,46,7,1,1,4,23,2,No
8161,37,Female,Single,HR,Executive,1,18998,72,17,4,1,2,4,1,66,Yes,2,30,19,3,2,2,39,1,No
8162,29,Female,Divorced,Sales,Analyst,5,13083,81,12,13,5,4,3,2,43,Yes,7,34,6,4,3,3,49,3,No
8163,47,Male,Single,Finance,Executive,5,9572,85,17,1,3,1,3,4,64,No,4,55,6,4,4,1,16,2,No
8164,30,Male,Married,IT,Executive,3,9951,24,28,12,5,2,5,4,78,Yes,5,32,6,4,3,3,16,4,Yes
8165,52,Male,Single,Marketing,Executive,5,6863,82,29,4,6,4,1,2,44,No,6,58,5,1,1,4,35,2,No
8166,20,Male,Single,Finance,Analyst,4,7503,58,13,3,6,1,3,4,97,Yes,7,56,10,4,1,3,26,1,No
8167,32,Female,Single,Sales,Executive,1,7099,84,13,6,4,1,1,4,35,No,7,42,6,4,2,3,49,3,Yes
8168,56,Female,Married,IT,Assistant,1,3589,96,15,11,6,2,4,3,38,No,4,35,5,1,2,3,38,1,Yes
8169,39,Female,Single,IT,Analyst,5,19023,85,21,1,2,2,2,1,73,Yes,8,59,1,1,1,1,19,4,No
8170,20,Female,Single,Marketing,Assistant,3,4889,22,18,11,9,1,5,3,56,Yes,4,38,10,3,2,3,45,2,No
8171,22,Male,Married,Finance,Manager,4,14554,42,15,4,4,1,2,1,76,Yes,4,37,10,1,4,2,32,4,No
8172,37,Male,Divorced,Finance,Analyst,4,4059,69,18,1,4,4,1,1,30,Yes,8,47,5,2,3,3,13,3,No
8173,33,Female,Single,IT,Assistant,4,6395,81,5,1,1,3,1,1,24,Yes,9,32,13,2,1,2,1,3,Yes
8174,50,Male,Married,HR,Analyst,2,19778,91,7,6,3,1,4,2,20,Yes,6,32,18,2,1,4,15,1,No
8175,46,Male,Single,IT,Executive,5,19950,53,6,6,1,2,4,4,7,Yes,2,38,17,4,3,3,10,4,No
8176,36,Male,Married,Sales,Analyst,4,5510,47,5,9,8,1,1,3,7,Yes,8,30,19,1,3,2,18,1,No
8177,48,Male,Divorced,Finance,Manager,5,10480,94,19,14,8,2,4,4,17,Yes,9,30,1,4,4,4,27,4,No
8178,55,Female,Divorced,Marketing,Assistant,3,9100,89,9,14,0,3,5,1,16,Yes,9,33,7,1,3,4,41,2,No
8179,56,Male,Single,Finance,Analyst,3,5402,43,24,11,1,1,3,1,38,No,8,59,14,1,1,3,31,2,No
8180,45,Female,Married,IT,Executive,3,9486,31,11,7,7,2,5,2,73,No,2,44,6,4,2,3,33,4,No
8181,36,Male,Divorced,Sales,Assistant,2,14575,51,3,6,2,2,1,1,11,No,5,35,0,3,2,3,2,1,No
8182,41,Male,Divorced,HR,Assistant,3,16191,20,7,3,2,2,3,1,53,No,2,35,1,1,2,1,6,2,No
8183,44,Female,Married,Finance,Assistant,5,8439,60,3,3,9,4,1,2,68,No,1,39,10,2,3,2,27,3,Yes
8184,21,Female,Single,IT,Manager,1,8991,28,27,5,5,2,5,2,19,No,4,32,19,2,2,2,45,3,No
8185,41,Male,Divorced,IT,Executive,1,3965,97,6,6,4,3,1,2,41,Yes,7,31,11,1,1,4,43,4,No
8186,24,Male,Divorced,IT,Executive,5,14723,51,19,6,3,2,4,3,95,Yes,1,56,0,2,3,2,15,4,No
8187,23,Female,Divorced,Sales,Assistant,1,11556,90,16,8,6,1,1,3,36,Yes,3,39,9,1,1,2,8,1,No
8188,55,Male,Single,IT,Analyst,4,6613,97,8,8,0,3,5,3,97,No,5,42,8,2,2,1,36,4,No
8189,25,Male,Divorced,IT,Assistant,1,16007,99,19,13,0,2,4,1,26,No,9,38,8,3,2,1,34,4,No
8190,40,Female,Married,IT,Executive,2,4031,43,21,13,0,3,3,3,70,No,9,51,13,2,3,1,6,3,No
8191,32,Male,Single,Finance,Manager,3,17127,95,19,1,7,1,5,1,15,No,7,37,8,1,4,2,25,3,No
8192,56,Male,Divorced,IT,Manager,1,6867,63,16,3,8,3,2,4,14,Yes,7,58,11,4,4,2,35,2,Yes
8193,44,Male,Married,Sales,Assistant,1,18237,16,8,5,2,4,2,3,60,No,3,58,12,4,3,4,32,2,Yes
8194,45,Male,Married,Finance,Manager,2,10581,84,10,9,0,4,5,4,59,Yes,7,55,9,2,2,4,39,3,No
8195,58,Male,Single,IT,Manager,2,6203,97,9,4,8,3,5,1,0,Yes,1,34,14,3,2,4,24,2,No
8196,39,Female,Married,HR,Analyst,1,18353,84,16,5,2,2,2,1,17,No,1,55,3,2,4,2,26,4,No
8197,52,Male,Single,Sales,Manager,4,8001,79,22,1,8,2,2,4,82,Yes,1,40,6,4,4,3,4,3,No
8198,33,Female,Single,HR,Analyst,1,7890,60,14,7,3,2,2,2,88,No,9,42,1,4,2,1,37,2,No
8199,55,Female,Single,Sales,Assistant,4,16740,77,10,2,0,2,5,3,55,Yes,4,41,7,4,4,1,21,1,No
8200,36,Male,Married,HR,Executive,3,16411,99,4,13,4,1,4,2,64,Yes,6,38,3,1,3,3,24,2,No
8201,40,Female,Single,IT,Executive,5,7839,35,10,12,6,1,1,4,95,Yes,4,34,13,4,3,1,21,3,No
8202,35,Male,Single,HR,Analyst,3,9379,41,20,1,5,4,1,1,95,Yes,8,34,9,3,1,4,16,2,No
8203,35,Female,Married,HR,Executive,1,18171,77,21,14,3,3,4,4,40,Yes,2,56,19,4,1,1,5,1,Yes
8204,39,Female,Single,Sales,Assistant,1,8927,37,28,14,9,1,1,1,9,Yes,5,47,4,4,2,2,19,4,No
8205,48,Female,Divorced,IT,Executive,4,5417,53,27,13,7,4,4,3,56,No,9,55,18,4,1,3,43,4,No
8206,47,Male,Married,Sales,Manager,2,3258,72,15,13,9,2,4,4,30,No,5,55,4,4,4,1,44,4,No
8207,27,Female,Married,IT,Assistant,4,17563,59,19,2,9,4,1,1,20,No,2,39,13,2,2,4,30,3,No
8208,43,Female,Married,Marketing,Assistant,2,19528,95,11,8,0,1,1,3,0,No,4,46,9,2,4,2,48,1,No
8209,22,Female,Divorced,Finance,Executive,2,11437,28,20,1,3,3,1,3,87,Yes,2,32,15,1,3,3,35,4,No
8210,44,Male,Single,Finance,Executive,2,10570,36,14,1,6,1,3,3,32,Yes,2,54,2,2,4,3,10,1,No
8211,38,Male,Married,Sales,Analyst,2,15565,31,28,1,5,3,1,2,89,Yes,2,36,0,2,4,1,48,4,No
8212,52,Female,Married,IT,Manager,1,10175,43,15,11,0,3,5,3,86,No,4,35,7,1,1,2,3,4,No
8213,21,Female,Married,HR,Executive,5,12579,52,4,14,4,2,5,3,18,Yes,7,52,10,2,4,1,17,3,No
8214,34,Female,Divorced,Finance,Executive,5,14715,45,17,2,5,3,3,3,17,No,3,31,7,3,3,3,9,1,Yes
8215,41,Female,Divorced,Sales,Analyst,3,12926,72,1,14,9,3,5,3,45,No,5,55,8,1,3,4,49,2,Yes
8216,29,Male,Divorced,Sales,Executive,3,3251,31,25,1,8,2,1,3,96,Yes,8,52,6,3,1,3,44,3,No
8217,37,Male,Single,Sales,Manager,3,5005,37,19,2,4,4,3,2,10,No,5,44,8,3,4,3,34,3,Yes
8218,41,Male,Single,IT,Manager,4,9161,96,5,11,4,3,2,3,74,Yes,5,31,4,3,2,2,11,4,No
8219,46,Female,Divorced,Sales,Assistant,3,17725,99,18,7,7,1,2,1,95,No,6,40,3,1,2,2,18,3,No
8220,32,Male,Single,Marketing,Assistant,3,4276,34,17,1,5,1,4,1,98,No,9,30,15,2,3,2,3,3,Yes
8221,52,Female,Divorced,HR,Manager,3,12219,90,23,10,9,4,1,3,55,No,2,40,4,2,4,4,42,4,No
8222,24,Female,Single,Sales,Analyst,1,4448,18,10,2,7,4,4,3,28,No,1,47,1,1,2,2,36,2,No
8223,45,Female,Single,IT,Assistant,3,9892,87,9,3,5,1,2,3,2,Yes,6,36,4,1,4,2,39,4,No
8224,32,Male,Divorced,HR,Manager,5,8999,89,4,2,8,3,5,3,18,No,9,52,16,3,3,2,39,2,Yes
8225,46,Female,Married,HR,Manager,1,11961,63,20,3,7,3,3,3,67,No,5,30,16,2,3,1,35,3,No
8226,33,Male,Married,Finance,Assistant,2,13498,40,19,13,7,2,2,1,98,No,9,54,11,2,2,4,17,4,No
8227,43,Female,Single,Sales,Manager,4,9740,46,3,7,0,4,4,3,34,No,2,31,9,3,2,2,34,2,No
8228,22,Male,Single,Sales,Manager,1,9438,42,18,2,3,3,5,4,44,No,5,32,13,4,2,2,9,3,No
8229,49,Female,Single,IT,Manager,1,12548,65,3,3,1,4,3,3,10,No,9,36,12,4,4,1,8,2,Yes
8230,54,Male,Single,Marketing,Manager,5,4973,54,29,6,6,3,5,3,82,Yes,4,38,9,4,1,3,16,2,No
8231,33,Female,Single,Marketing,Assistant,3,13445,51,21,4,9,4,2,4,49,Yes,3,44,16,2,1,3,32,2,Yes
8232,31,Male,Single,Finance,Analyst,2,16841,65,8,1,5,1,5,4,51,Yes,7,52,3,4,3,3,46,1,No
8233,47,Female,Divorced,Marketing,Manager,5,8389,71,24,8,6,1,5,1,24,Yes,5,47,12,1,1,3,22,2,No
8234,48,Female,Married,IT,Executive,5,9183,94,5,7,4,3,4,4,83,Yes,4,54,18,3,1,4,38,4,No
8235,36,Female,Married,Finance,Analyst,1,12946,86,27,8,2,2,5,4,84,Yes,2,59,14,3,4,2,3,4,No
8236,59,Male,Divorced,Sales,Executive,2,15230,81,1,9,3,4,3,1,74,Yes,2,59,5,4,1,2,30,2,No
8237,40,Female,Divorced,Marketing,Executive,5,7617,17,26,9,9,1,2,4,15,Yes,9,31,0,1,2,1,39,4,No
8238,42,Female,Married,IT,Manager,4,4698,88,18,3,0,4,1,3,25,Yes,7,48,0,1,2,3,18,3,No
8239,39,Female,Married,IT,Assistant,4,16975,77,24,11,4,3,5,4,73,Yes,1,49,2,4,1,2,8,1,No
8240,30,Male,Single,Sales,Executive,5,5352,26,26,9,5,2,2,4,70,Yes,5,45,7,4,2,4,38,3,No
8241,53,Female,Married,IT,Executive,1,18785,93,14,11,6,2,5,4,4,No,6,59,17,4,4,1,34,2,No
8242,29,Female,Single,Finance,Executive,4,17537,65,25,6,7,3,5,1,0,Yes,5,57,10,1,2,4,21,1,No
8243,29,Male,Single,Finance,Manager,1,9705,25,27,10,4,1,4,4,29,No,8,39,10,1,1,2,16,1,No
8244,25,Female,Married,HR,Manager,3,11411,20,7,10,0,2,2,4,23,Yes,7,32,19,3,3,2,15,2,No
8245,55,Male,Single,Sales,Assistant,3,19310,26,9,2,4,2,3,3,19,No,4,56,13,1,2,4,13,4,Yes
8246,43,Female,Single,IT,Manager,1,18514,96,28,13,0,2,1,1,90,No,5,33,15,2,1,3,34,3,No
8247,31,Male,Divorced,Marketing,Analyst,5,9467,39,25,1,7,4,5,3,48,Yes,3,37,18,1,4,4,2,1,No
8248,42,Male,Married,Finance,Assistant,3,11802,40,14,4,1,4,2,2,14,No,7,30,18,1,4,4,3,4,No
8249,46,Male,Divorced,Sales,Manager,3,17675,72,16,9,1,1,2,1,88,No,9,32,15,4,2,2,15,1,No
8250,56,Female,Single,Sales,Manager,4,10557,94,16,2,5,3,5,4,46,No,2,41,15,1,4,2,39,2,No
8251,25,Female,Single,Finance,Executive,5,16115,50,27,1,8,4,1,2,37,No,9,59,7,3,2,3,10,1,Yes
8252,20,Male,Divorced,HR,Manager,1,15434,50,22,13,4,2,5,4,70,Yes,4,38,0,3,4,4,14,2,Yes
8253,25,Female,Divorced,Sales,Executive,3,6184,35,6,2,5,1,1,4,96,Yes,8,48,12,4,2,3,5,3,No
8254,41,Female,Divorced,IT,Manager,5,9076,63,7,7,2,4,2,1,10,Yes,3,58,15,4,4,2,18,1,No
8255,43,Male,Single,Marketing,Manager,3,18888,98,1,13,8,1,5,2,44,No,7,35,3,4,4,4,8,1,No
8256,44,Male,Married,Marketing,Manager,4,9530,74,11,5,3,2,2,1,12,Yes,8,38,6,1,3,3,1,2,No
8257,34,Male,Single,Finance,Manager,5,6437,76,9,5,5,1,5,4,47,Yes,4,53,7,3,1,4,34,2,No
8258,45,Male,Divorced,Sales,Manager,2,11253,33,1,10,3,2,5,1,54,Yes,9,57,10,2,3,2,12,1,No
8259,27,Female,Married,Marketing,Assistant,4,3890,25,24,13,5,1,3,3,3,No,9,40,6,2,2,4,12,3,No
8260,43,Female,Divorced,Sales,Manager,1,16565,92,26,13,0,3,4,1,29,Yes,2,44,15,2,3,3,28,4,No
8261,57,Female,Single,Finance,Manager,5,8246,94,18,4,0,1,5,4,47,No,3,51,1,2,1,2,39,1,No
8262,25,Female,Married,HR,Executive,3,6921,17,10,1,0,3,5,4,98,No,3,57,3,3,1,4,25,1,No
8263,54,Female,Married,Marketing,Analyst,5,12531,71,27,8,9,3,2,4,84,Yes,2,33,4,2,2,1,39,1,No
8264,20,Female,Single,IT,Analyst,1,15686,83,29,12,1,2,1,1,66,Yes,7,37,12,3,3,3,39,2,No
8265,55,Male,Divorced,Finance,Assistant,5,5378,67,13,1,6,1,2,4,69,No,7,58,5,4,4,1,7,1,Yes
8266,31,Female,Divorced,HR,Manager,3,8358,80,23,10,2,4,4,4,55,No,6,43,16,3,1,2,27,4,No
8267,57,Female,Divorced,IT,Analyst,4,5082,26,5,12,0,3,5,2,44,Yes,5,42,18,4,2,2,45,3,No
8268,30,Female,Single,IT,Executive,4,18004,76,8,3,7,2,2,2,2,No,8,36,7,1,3,3,6,1,Yes
8269,31,Male,Divorced,Marketing,Executive,3,14949,59,13,2,7,4,1,4,15,No,8,48,8,1,3,3,11,2,No
8270,58,Male,Married,Sales,Assistant,2,12938,71,27,2,3,1,4,4,10,No,4,54,16,2,3,4,42,2,No
8271,26,Female,Divorced,Finance,Executive,2,10368,16,26,9,6,3,4,2,51,Yes,3,57,1,1,4,1,7,3,No
8272,30,Male,Divorced,IT,Analyst,4,17963,69,16,9,1,1,5,2,71,Yes,1,42,2,2,1,4,28,3,No
8273,55,Male,Married,Marketing,Analyst,1,6567,33,7,5,5,1,4,4,89,No,7,41,9,2,3,1,36,1,No
8274,50,Female,Married,HR,Analyst,5,8337,75,8,11,8,4,1,3,50,Yes,6,53,1,1,2,3,10,1,No
8275,52,Female,Divorced,IT,Manager,3,19436,38,18,14,6,2,2,2,9,Yes,3,37,3,4,4,3,36,4,No
8276,32,Female,Married,HR,Executive,1,4734,19,26,2,5,2,4,3,96,No,3,43,2,1,2,3,7,4,No
8277,37,Male,Single,Finance,Executive,5,17098,40,27,10,9,4,3,4,33,Yes,2,57,16,2,1,2,8,4,No
8278,43,Male,Married,Marketing,Manager,4,11034,49,9,7,1,2,2,3,92,No,8,44,6,3,1,1,31,1,No
8279,28,Female,Single,HR,Analyst,3,6466,33,28,8,3,1,1,2,82,Yes,8,50,17,1,3,2,35,2,No
8280,50,Male,Married,Sales,Executive,1,15882,45,22,12,5,4,1,2,24,No,6,51,18,3,4,3,26,4,No
8281,29,Male,Single,HR,Analyst,5,3927,97,11,9,4,3,5,2,21,No,8,53,6,4,1,2,42,3,No
8282,21,Male,Single,HR,Manager,4,7344,58,22,4,4,4,4,1,90,Yes,8,55,5,3,2,4,18,2,No
8283,57,Female,Divorced,Marketing,Analyst,4,17733,33,22,1,3,4,5,4,14,No,9,44,4,1,2,4,15,3,No
8284,34,Female,Married,Marketing,Assistant,5,15941,98,17,7,7,4,4,2,52,Yes,9,34,17,2,1,1,21,2,No
8285,22,Female,Married,IT,Manager,2,12638,95,14,7,7,1,2,2,90,No,3,36,12,3,3,3,21,2,No
8286,50,Female,Married,HR,Analyst,2,5699,26,23,1,4,4,5,3,16,No,6,42,10,2,4,4,27,2,Yes
8287,25,Female,Single,HR,Manager,5,19251,49,2,4,6,1,5,2,0,Yes,7,37,14,1,4,3,10,3,No
8288,22,Male,Divorced,Marketing,Executive,5,16232,72,15,4,1,2,5,4,6,No,7,41,5,4,3,1,38,3,No
8289,30,Male,Married,Sales,Assistant,5,3339,86,18,12,2,1,5,1,40,Yes,2,43,11,1,3,1,35,4,No
8290,34,Male,Divorced,Marketing,Manager,4,7980,39,5,14,9,3,3,2,82,Yes,5,30,5,4,4,2,14,2,No
8291,47,Male,Divorced,Sales,Analyst,3,18633,39,29,1,8,2,3,2,60,Yes,4,57,6,1,2,3,46,1,No
8292,29,Male,Single,Marketing,Executive,4,9400,27,22,7,6,4,5,3,52,Yes,3,49,10,3,3,4,29,3,No
8293,57,Male,Married,Finance,Analyst,4,6339,56,1,3,5,1,4,1,80,Yes,9,34,7,3,1,1,1,3,No
8294,26,Female,Divorced,HR,Analyst,2,17233,29,16,12,6,3,5,1,6,No,7,57,8,2,4,3,37,2,No
8295,34,Female,Married,Sales,Manager,5,12572,37,12,1,5,4,3,2,31,Yes,1,57,7,4,3,4,2,3,Yes
8296,37,Male,Married,Finance,Manager,4,7942,42,14,12,1,1,3,1,38,Yes,2,46,19,1,4,2,22,1,No
8297,37,Female,Married,Sales,Analyst,4,5355,27,17,14,2,2,5,2,88,Yes,6,55,11,1,3,1,37,4,No
8298,43,Male,Divorced,IT,Manager,5,15130,89,1,7,4,1,5,4,24,Yes,3,47,4,1,2,1,33,3,Yes
8299,21,Male,Single,IT,Analyst,3,12863,58,14,3,1,3,4,3,80,No,9,52,17,2,2,3,29,4,No
8300,59,Female,Single,HR,Manager,2,14957,92,15,3,2,1,3,4,10,Yes,8,39,18,2,3,3,19,2,No
8301,39,Female,Divorced,Finance,Assistant,1,11830,66,23,13,6,3,5,1,19,Yes,5,47,1,1,1,1,1,2,No
8302,53,Male,Married,Finance,Manager,4,7075,49,12,13,1,1,1,4,35,Yes,6,57,11,4,4,4,43,3,Yes
8303,45,Female,Married,IT,Analyst,3,17533,61,17,3,5,3,5,2,60,Yes,7,40,8,3,3,1,18,3,No
8304,26,Male,Single,HR,Executive,1,8350,49,9,4,9,1,3,3,37,Yes,9,37,18,3,1,3,16,4,Yes
8305,57,Male,Divorced,IT,Manager,5,18452,64,3,5,4,1,1,4,5,No,5,51,11,1,4,2,46,1,No
8306,49,Male,Divorced,Finance,Assistant,1,11848,54,12,14,2,1,1,3,66,No,7,48,1,4,4,3,40,3,No
8307,24,Male,Single,Sales,Assistant,5,17351,91,26,1,7,3,1,2,44,Yes,2,57,18,3,3,3,12,2,No
8308,30,Male,Divorced,Finance,Assistant,3,10980,84,13,3,5,4,4,3,26,No,5,49,2,1,1,2,39,2,No
8309,20,Female,Divorced,HR,Assistant,1,8315,56,2,12,8,1,5,3,66,Yes,6,53,7,1,2,4,14,1,No
